Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
Sri Lanka	LKA	"Current education expenditure, secondary (% of total expenditure in secondary public institutions)"	SE.XPD.CSEC.ZS																																											59.03310013							91.00228882	92.09413147	92.98175049	88.89267731	87.16143036	84.42938995	85.13593292	72.99436951	80.69354248	78.40808105	90.65625763	98.19219971			
Sri Lanka	LKA	"School enrollment, tertiary, female (% gross)"	SE.TER.ENRR.FE											0.919269979	0.927200019		0.867259979	0.85532999	0.846099973		0.86897999	0.865069985	2.155639887		2.494709969		3.279220104	3.321389914	3.041460037	3.134330034								3.166779995																20.5410347	18.46528435	19.97710228	21.7277813	20.47142029	22.73148727	21.81804085	21.83275604	22.57884407	25.24882889	26.08817863	26.49458504	28.74731445	
Sri Lanka	LKA	"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)"	SE.TER.CUAT.ST.MA.ZS												2.690000057										1.360000014																				34.84000015					29.45000076	27.71999931	28.72999954	29.02000046	2.942842484	3.193261623		3.437337637	3.404432297	3.645130157	3.920000076	4.179999828	4	4.190000057	4.239999771	4.670000076	4.690000057	
Sri Lanka	LKA	"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)"	SE.TER.CUAT.MS.FE.ZS																																															2.859999895	2.369999886			0	0		0	0	0	0.75	0.610000014	0.639999986	0.639999986	0.660000026	0.660000026	0.800000012	
Sri Lanka	LKA	"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)"	SE.TER.CUAT.BA.ZS																																										13.69999981							13.88000011	14.10999966	0.457679927	0.471192837		0.791153967	0.665698349	0.851821423	0.797130823	0.665928066	0.68410641	0.746383011	0.692696989	0.756617129	0.911603034	
Sri Lanka	LKA	"Adolescents out of school, male (% of male lower secondary school age)"	SE.SEC.UNER.LO.MA.ZS																																																			9.544320107	10.08356953	10.02110004	9.299649239		6.090296268	6.414277077	6.010007381	5.764089108			3.611108541	4.294109821	
Sri Lanka	LKA	"Secondary education, teachers"	SE.SEC.TCHR																												86970	87266	90851	108944	105742	108489	106141	105916	103572																149153	149886				150320	151803	155543	158189.5	153655	155477	154774	
Sri Lanka	LKA	"Trained teachers in upper secondary education, female (% of female teachers)"	SE.SEC.TCAQ.UP.FE.ZS																																																										80.82834625	77.79883575	78.92037201	80.01756287	79.39376068	80.06222534	
Sri Lanka	LKA	"Trained teachers in lower secondary education, female (% of female teachers)"	SE.SEC.TCAQ.LO.FE.ZS																																																								86.37605286	83.83695984	84.85366821	82.04722595	81.20391083	83.93447876	83.42120361	83.83124542	
Sri Lanka	LKA	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																									87.96002	89.93106	95.28407		96.5181	96.98285	98.1704	97.21766										98.83594	98.45001			99.62847	99.89431		97.94204		97.43142	100	100	100	100			100						
Sri Lanka	LKA	"School enrollment, secondary (% net)"	SE.SEC.NENR																											58.67977																								84.03138	85.2998						89.04229	91.03783					
Sri Lanka	LKA	"Secondary education, vocational pupils (% female)"	SE.SEC.ENRL.VO.FE.ZS																	47.84672																																		42.9398	43.68463	45.28694	45.18282			39.99277	47.63495	44.7844					
Sri Lanka	LKA	"Pupil-teacher ratio, lower secondary"	SE.SEC.ENRL.LO.TC.ZS																																										20.93816	21.9501	21.95003	19.78641	20.31847	19.00991	18.91157			16.68375	16.68675	16.50786	17.33675		17.26271	17.00916	17.08137	16.70159					
Sri Lanka	LKA	"Secondary education, pupils"	SE.SEC.ENRL											941322	1017372	1123779	1145703	1132951		1088089				1267323	1293213	1315062	1367754	1421713	1462794	1526086	1898634	1961963	2024831	2081842	2106050	2185277	2246642	2315541	2314054															2524673	2573842	2590357	2605597	2569189.566	2611444.783	2618895	2648660	2727965			2598417	2548650	
Sri Lanka	LKA	"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)"	SE.SEC.CUAT.UP.FE.ZS												10.31999969																														55.61000061								72.73000336	30.04700089	31.03237343		32.65234756	33.21323013	34.81203079	63.02000046	63.63999939	64.31999969	63.00999832	66.25	63.95999908	64.83999634	
Sri Lanka	LKA	"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)"	SE.SEC.CUAT.LO.ZS																						34.25																				74.80999756					74.26999664	73.23999786	73.93000031	74.02999878	57.40315628	58.92836761		61.42818832	62.43788528	63.28382492	81.61000061	82.26999664	82.87000275	81.02999878	84.08999634	81.84999847	82.01999664	
Sri Lanka	LKA	"Lower secondary completion rate, male (% of relevant age group)"	SE.SEC.CMPT.LO.MA.ZS											37.24462891															66.50138092	74.94074249	60.2326889		63.71767044	66.03650665	65.89936066	67.63815308						82.42301941			88.03636932	90.32125092	91.43213654		93.1129303	95.94844818	93.04801941		86.1105423	94.25944519	92.73669434	87.91238403	91.24294281	91.4925766	91.75994873	90.53965759	92.71710205		92.31574249	93.93891907	95.86360168	95.39697266	
Sri Lanka	LKA	"Children out of school, male (% of male primary school age)"	SE.PRM.UNER.MA.ZS																																										2.114330053	2.101510048	2.664930105	6.955979824	4.211790085	4.387770176	5.028619766	5.976240158	8.133259773	6.646049976	6.803520203	7.154160023	6.473730087	6.139019966	3.535449982	2.769939899	2.649399996	3.006979942	3.651996374	2.973558903			
Sri Lanka	LKA	"Children out of school, primary"	SE.PRM.UNER																		361248									35549															30360	33440	43441	65570	69551	75652	87335	103995	143774	119513	125483	133554	5261.342098	115935	70456	57926	3422.463956	102.9125845	64330	46742	31877.16118	16580.53391	
Sri Lanka	LKA	"Primary education, teachers (% female)"	SE.PRM.TCHR.FE.ZS																			60														80.39019775	80.26940155	82.29445648	83.40586853	95.59986877						78.89032745	78.89074707	78.89116669	78.5098877	84.0657196	84.60082245	84.95736694	84.91165161	85.00632322	84.99736528	86.33733495			86.44584196	86.68254259	87.35903798	87.69852913	87.9350466	88.25310868	89.24245164	88.89881118	
Sri Lanka	LKA	"Trained teachers in primary education, female (% of female teachers)"	SE.PRM.TCAQ.FE.ZS																																																								85.83133698	84.60633087	85.1316452	82.66662598	82.96096802	82.5978241	87.32545471	86.60378265	
Sri Lanka	LKA	"Persistence to last grade of primary, total (% of cohort)"	SE.PRM.PRSL.ZS															66.02892303	74.44017792	78.54589081		93.99716187			89.85305023	91.26561737	90.95585632	92.38613129	92.7388382	93.37458801		95.38506317	90.7633667	94.37317657	92.20493317										97.78514099	98.06043243			98.73586273	98.63289642				97.330513	96.57491302	98.47258759	98.26402283	99.18070221	98.38902283	98.46994019		98.83013916	98.71217346				
Sri Lanka	LKA	"Persistence to grade 5, male (% of cohort)"	SE.PRM.PRS5.MA.ZS																							91.13253021			92.23433685	93.40236664		94.50949097	90.80486298	94.01148987	91.80948639										97.51647949	97.5946579			98.53447723	98.31118774				100	93.3779068	98.37754822	98.40506744	99.07102203	98.25460052	97.76483154		97.89836121	97.86829376				
Sri Lanka	LKA	"Over-age students, primary, male (% of male enrollment)"	SE.PRM.OENR.MA.ZS																																										6.58502	5.46634	3.43299	0	2.63428	2.57357	2.40562	2.15085	1.77264	1.71133	1.64788	1.65919	1.35015	1.26297	1.69572	0.94757	0.92666	0.9559					
Sri Lanka	LKA	"Net intake rate in grade 1, female (% of official school-age population)"	SE.PRM.NINT.FE.ZS																																										94.10438	95.86603	92.53905			94.1047											96.37199						
Sri Lanka	LKA	"Gross intake ratio in first grade of primary education, total (% of relevant age group)"	SE.PRM.GINT.ZS											88.459		26.78547		81.39062	84.86268	86.83714	87.01871	88.39337	85.96132	96.4026	92.6437	94.27171	94.84688	98.0543	98.78268	103.16436	103.17892		103.99343	102.23546	103.69293	98.03877						103.57209			101.45993	100.35118	97.52123		97.41561	98.65989	98.82236			97.48596	97.75178	100.48592	101.7889	101.15043	97.68594	96.06875	98.78455						
Sri Lanka	LKA	"School enrollment, primary, female (% gross)"	SE.PRM.ENRR.FE											98.31175995	104.1903915				79.78082275	79.5699234	84.3117218	106.6011124		116.2734909	119.709877	120.2683411	119.7928925	120.4523621	121.2903519	121.3133087	104.6523666	105.1056519	106.1075134	106.8631134	108.8871231	108.4968185	109.3485336	108.7415695	110.7042236	105.4660873		104.1249084			103.7552414	102.4057236	100.1438217	99.08132935	97.81582642	97.23935699	96.34104919	95.37075806	92.99555206	97.22785907	96.1804542	96.75037176	96.81321471	96.96816793	97.07645769	97.03647068	97.19657328	96.98914787	97.27175301	97.76293597	97.94518682	96.61081975	
Sri Lanka	LKA	"Primary education, pupils"	SE.PRM.ENRL											1671428	1711885	1564572	1539473	1470300	1436300	1439300	1532350	1942663	2002200	2081391	2132596	2142377	2153595	2186712	2242645	2304499	2037313	2084000	2114800	2112023	2112723	2059203	2012702	1960495	1962498	1843848		1801933			1767650	1729014	1667994	1580072	1610778	1611763	1621617	1631430	1619244	1720806	1735475	1752137	1767322	1777823	1778176	1763162	1746843	1725424	1710466	1694722	1665457	1623352	
Sri Lanka	LKA	"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)"	SE.PRM.CUAT.FE.ZS												38.52999878																														83.44999695									80.1678009	81.76364899		82.4223938	83.36148834	83.66682434	83.73242188	84.49064636	84.94983673	85.67037964	85.77664948	86.21689606	86.26830292	
Sri Lanka	LKA	Primary school starting age (years)	SE.PRM.AGES											6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
Sri Lanka	LKA	"School enrollment, preprimary, male (% gross)"	SE.PRE.ENRR.MA																																																			55.93471909	57.59434128	59.35377121	61.38019943	62.63325119	66.32620239	71.90586853	66.95339203	66.67646027	68.46605682	69.89456177			
Sri Lanka	LKA	"Preprimary education, duration (years)"	SE.PRE.DURS																																								1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Sri Lanka	LKA	Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)	SE.LPV.PRIM.MA																																																																
Sri Lanka	LKA	Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)	SE.LPV.PRIM.FE																																																																
Sri Lanka	LKA	"School enrollment, primary and secondary (gross), gender parity index (GPI)"	SE.ENR.PRSC.FM.ZS																	0.979610026					1.009520054	1.016700029	1.015310049	1.01797998	1.017779946	1.021980047	1.021880031	1.02125001	1.021070004	1.021209955	1.026610017	1.026720047	1.029309988	1.036720037	1.028650045															0.997380018	0.995890021	1.018329978	1.017470002			1.011459947	1.024719954	1.024160028					
Sri Lanka	LKA	"Literacy rate, adult male (% of males ages 15 and above)"	SE.ADT.LITR.MA.ZS																						91																				92					93		92		93						93	93	93	93	93	93	93	
Sri Lanka	LKA	"Literacy rate, youth (ages 15-24), gender parity index (GPI)"	SE.ADT.1524.LT.FM.ZS																						1																				1					1		1		1						1	1	1	1	1	1	1	
Sri Lanka	LKA	"International migrant stock, total"	SM.POP.TOTL	1005317					1026891					1085423					885875					661917					494578					41561					40841					40132					39526					38959					38706								
Sri Lanka	LKA	"Children in employment, wage workers (% of children in employment, ages 7-14)"	SL.WAG.0714.ZS																																																		4.44														
Sri Lanka	LKA	"Unemployment, total (% of total labor force) (national estimate)"	SL.UEM.TOTL.NE.ZS																															15.9	14.661	14.22	13.82	13.03	12.27	11.35	10.6	9.17	8.88	7.74	7.9	8.76	8.22	8.38	7.67	6.5	5.97	5.22	5.85	4.784	4.118	3.88	4.186	4.157	4.519	4.243	4.046	4.318	4.67	5.365	4.981	4.528	
Sri Lanka	LKA	"Unemployment, female (% of female labor force) (national estimate)"	SL.UEM.TOTL.FE.NE.ZS																																		21.72						13.35	11.42	11.5	12.93	12.9	12.92	11.89	9.68	9.03	8.03	8.62	7.399	6.914	6.1	6.43	6.243	7.33	6.72	6.236	6.881	7.252	8.184	7.615	6.218	
Sri Lanka	LKA	"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)"	SL.UEM.NEET.MA.ME.ZS																																														19.967	18.641	18.265	17.22	18.124	17.695	16.101	17.507	19.052	20.339	17.615	18.333	16.987	17.188	13.426	15.449	14.478	13.668	13.66
Sri Lanka	LKA	"Unemployment with intermediate education, male (% of male labor force with intermediate education)"	SL.UEM.INTM.MA.ZS																																																		7.2	6.368	4.353	4.66	5.048	4.749	5.07	4.39	4.736	4.349	5.003	5.978	6.218	5.483	
Sri Lanka	LKA	"Unemployment with basic education, female (% of female labor force with basic education)"	SL.UEM.BASC.FE.ZS																																																		5.55	5.076	4.881	4.66	4.611	4.008	4.889	4.279	3.95	3.586	4.264	5.113	4.735	3.856	
Sri Lanka	LKA	"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)"	SL.UEM.1524.ZS																																36.797	35.983	35.466	34.649	34.561	33.196	31.927	25.952	26.456	23.949	25.197	28.757	27.764	28.472	27.872	22.24	21.567	18.79	21.207	18.74	16.814	16.848	17.983	18.822	19.253	20.081	17.389	20.481	20.383	25.355	23.28	25.237	25.284
Sri Lanka	LKA	"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)"	SL.UEM.1524.FE.ZS																																47.703	47.688	45.029	44.67	43.808	42.836	41.212	32.266	34.049	30.417	31.049	36.34	36.938	38.985	39.095	29.185	28.648	25.974	28.05	23.62	24.441	22.743	24.457	25.387	25.49	27.531	23.184	28.824	27.355	33.975	30.948	33.731	33.893
Sri Lanka	LKA	"Part time employment, total (% of total employment)"	SL.TLF.PART.ZS																																																		31.14	28.13	28.46	19.08	23.47	22.37	25.37	22.97	23.96	24.95	26.79	36.6	33.67	31.67	
Sri Lanka	LKA	"Labor force with intermediate education, male (% of male working-age population with intermediate education)"	SL.TLF.INTM.MA.ZS																																																			72.221	70.052	67.63	69.045	69.245	70.612	72.404	71.627	69.709	69.248	67.542	66.845	67.812	
Sri Lanka	LKA	"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)"	SL.TLF.CACT.MA.ZS																																77.033	76.325	75.832	76.313	74.36	75.585	75.562	76.675	77.446	75.335	75.206	75.087	74.97	74.853	74.736	74.623	74.517	74.416	74.317	74.213	73.453	74.318	71.941	71.764	73.812	74.055	73.703	72.256	72.346	71.305	71.741	72.603	71.884
Sri Lanka	LKA	"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)"	SL.TLF.CACT.FE.ZS																																40.987	36.893	37.653	37.873	35.575	35.468	35.246	41.317	37.639	36.324	36.076	35.835	35.595	35.356	35.117	34.882	34.651	34.423	34.197	33.969	33.956	32.659	33.892	33.242	35.373	35.305	36.154	33.171	34.124	31.74	32.536	32.051	32.088
Sri Lanka	LKA	"Labor force with basic education, female (% of female working-age population with basic education)"	SL.TLF.BASC.FE.ZS																																																			31.614	31.31	29.12	30.939	30.381	32.55	32.015	32.797	29.677	30.531	28.336	28.086	28.052	
Sri Lanka	LKA	"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)"	SL.TLF.ACTI.ZS																																62.811	60.221	60.376	60.789	58.447	59.067	58.931	62.937	61.309	59.461	59.198	58.939	58.686	58.435	58.187	57.947	57.729	57.52	57.307	57.089	56.703	56.377	55.872	55.699	57.93	58.031	58.377	56.297	56.864	55.156	55.881	56.115	
Sri Lanka	LKA	"Labor force participation rate for ages 15-24, total (%) (national estimate)"	SL.TLF.ACTI.1524.NE.ZS				44.7								51.41														50.25	48.93				52.28		47.96	47.29	49.9	43.17	43.86	43.8	49.02	47.32	43.46			45.65	44.28	41.77		40.94			34.786	33.738	33.39	32.876	31.341	33.391	32.511	32.766	29.894	30.496	28.912	26.181	25.138	
Sri Lanka	LKA	"Labor force participation rate for ages 15-24, female (%) (national estimate)"	SL.TLF.ACTI.1524.FE.NE.ZS				25.2								34.62														35.8	34.25				45.09		36.72	39.79	40.07	34.9	33.58	32.82	40.38	34.96	30.34			34.11	33.18	29.62		30.27			24.769	23.233	22.6	23.184	22.237	24.798	23.057	23.892	20.549	21.507	19.549	17.766	17.711	
Sri Lanka	LKA	"Children in employment, work only, male (% of male children in employment, ages 7-14)"	SL.TLF.0714.WK.MA.ZS																																								5.9										4.379079874														
Sri Lanka	LKA	"Children in employment, study and work (% of children in employment, ages 7-14)"	SL.TLF.0714.SW.ZS																																								94.6										96.82902588														
Sri Lanka	LKA	"Children in employment, study and work, female (% of female children in employment, ages 7-14)"	SL.TLF.0714.SW.FE.ZS																																								95.3										98.70501211														
Sri Lanka	LKA	Employment in services (% of total employment) (modeled ILO estimate)	SL.SRV.EMPL.ZS																																38.63214563	37.27046401	41.92137149	35.63831502	39.49874071	42.83658557	40.26636776	36.73775851	38.03084135	39.33291095	40.90145102	42.06079662	42.41667389	40.67772852	39.68654847	39.75138059	40.31381749	39.2834675	40.67218742	44.21178735	44.41340155	42.93549615	44.53799565	45.52826532	45.56594242	46.50796899	45.5216747	46.56430338	47.06608532	45.96356423	45.96379594	46.54611344	
Sri Lanka	LKA	"Child employment in services, male (% of male economically active children ages 7-14)"	SL.SRV.0714.MA.ZS																																								15.84										17.61														
Sri Lanka	LKA	"Children in employment, self-employed, female (% of female children in employment, ages 7-14)"	SL.SLF.0714.FE.ZS																																																		1.75														
Sri Lanka	LKA	Employment in industry (% of total employment) (modeled ILO estimate)	SL.IND.EMPL.ZS																																19.97767302	19.10520029	19.42168194	21.79310076	23.15485917	22.03380778	22.37344549	21.68424297	22.24773018	22.81212685	22.89475812	23.4636851	23.58246651	24.41189503	27.38113475	27.12677301	27.23237639	27.25053255	25.83875623	24.84485686	24.8091046	26.07029051	25.83475556	26.34529179	25.77164101	26.39137	28.40452523	27.93781328	27.60671969	26.91238853	27.12412327	27.04199145	
Sri Lanka	LKA	"Contributing family workers, total (% of total employment) (modeled ILO estimate)"	SL.FAM.WORK.ZS																																9.619182106	9.672717836	9.659798724	9.638344395	9.913462195	9.686415458	9.478824395	13.63284824	12.23648144	13.05663957	10.5466563	10.73324334	9.924663393	9.351547305	7.955069544	10.47794883	10.29140912	10.77499578	10.63071989	10.34571355	10.60251744	8.857130894	8.784609919	8.594657272	8.428877445	7.840534606	7.508344402	7.1715767	7.023304921	6.785741402	6.590051071	6.406894717	
Sri Lanka	LKA	"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)"	SL.FAM.0714.MA.ZS																																																		91														
Sri Lanka	LKA	"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)"	SL.EMP.WORK.FE.ZS																																63.45106144	62.99013501	62.76906819	62.57486208	61.77708969	61.89297066	61.74521852	55.18095955	56.94485539	55.30768489	60.05063511	58.61006787	59.04750835	60.5597288	58.17256743	54.21376663	54.74390917	54.16219664	54.33474389	54.12193347	53.14839575	55.92064592	54.68066532	55.44670547	54.86194688	55.63198306	56.79198035	57.65762504	58.20068863	58.89973785	59.29044265	59.92666819	
Sri Lanka	LKA	"Employment to population ratio, 15+, total (%) (modeled ILO estimate)"	SL.EMP.TOTL.SP.ZS																																50.399	48.569	48.881	49.608	48.146	49.112	49.385	53.426	52.221	51.269	50.971	50.287	50.376	50.08	50.257	50.681	50.754	50.942	50.388	50.743	50.692	50.53	49.869	49.453	51.244	51.452	51.803	49.486	49.81	47.784	48.396	48.09	47.545
Sri Lanka	LKA	"Employment to population ratio, 15+, female (%) (modeled ILO estimate)"	SL.EMP.TOTL.SP.FE.ZS																																31.594	28.545	29.419	30.113	28.713	29.169	29.449	35.649	32.611	32.158	31.956	31.166	31.008	30.778	30.929	31.417	31.473	31.586	31.195	31.433	31.588	30.648	31.687	31.147	32.743	32.897	33.871	30.864	31.629	29.128	29.887	28.945	28.795
Sri Lanka	LKA	"Self-employed, male (% of male employment) (modeled ILO estimate)"	SL.EMP.SELF.MA.ZS																																42.39178757	42.13175459	42.07869161	42.08970663	41.97414517	41.80557477	41.6051511	44.13391528	42.30339978	43.32662683	42.04586929	42.4327968	42.64089942	41.07438531	40.19119329	43.76874296	42.7175138	43.13338377	40.881208	43.77561843	43.97404787	43.35130542	42.91496051	42.20424578	43.2065586	41.07165827	41.6507922	42.12585369	42.22092415	43.23013571	43.20127143	43.11666649	
Sri Lanka	LKA	"Employers, female (% of female employment) (modeled ILO estimate)"	SL.EMP.MPYR.FE.ZS																																0.85187351	0.838385796	0.847852908	0.857986661	0.852668282	0.856651555	0.886404772	0.599073562	0.592477461	0.788814251	0.504133782	0.787635374	0.90375263	0.896438931	0.897971588	0.797874464	0.686796089	0.672444364	0.845845251	0.747133359	0.886275845	0.876153148	0.90836051	0.964950796	1.119493342	0.921660312	0.954791259	0.964357361	0.760450859	0.747366873	0.76144873	0.772227389	
Sri Lanka	LKA	"Employment to population ratio, ages 15-24, male (%) (national estimate)"	SL.EMP.1524.SP.MA.NE.ZS																																																			38.381	39.314	38.39	37.03	34.528	35.659	35.601	36.084	33.032	32.842	30.272	27.601	26.45	
Sri Lanka	LKA	"Employment in agriculture, male (% of male employment) (modeled ILO estimate)"	SL.AGR.EMPL.MA.ZS																																39.5549171	42.5836717	37.18605518	41.2155917	35.97467967	32.83075824	34.47165034	38.09131654	36.46140177	34.53240597	32.85676076	31.24811139	30.95790171	30.36023628	30.79894671	30.74167609	30.12057153	30.85903096	31.84730428	28.34089317	28.1972419	29.67361964	28.04296519	26.54780356	26.81680841	25.42730073	24.35895579	24.06309229	24.87957767	26.18705242	25.86200804	25.61957898	
Sri Lanka	LKA	"Child employment in agriculture, female (% of female economically active children ages 7-14)"	SL.AGR.0714.FE.ZS																																								71.38										66.32														
Sri Lanka	LKA	"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)"	SI.SPR.PC40.ZG																																																												1.74				
Sri Lanka	LKA	Poverty gap at $6.85 a day (2017 PPP) (%)	SI.POV.UMIC.GP																										43.3					41.8					39.4							35.8				28.7			25.5			22.3				17.4			15.6				
Sri Lanka	LKA	Multidimensional poverty headcount ratio (World Bank) (% of population)	SI.POV.MPWB																																																					3.5				1.7			1.1				
Sri Lanka	LKA	Gini index	SI.POV.GINI																										32.5					32.4					35.4							40.2				39.7			36.1			38.7				39.3			37.7				
Sri Lanka	LKA	Income share held by lowest 10%	SI.DST.FRST.10																										3.6					3.7					3.4							3				3			3.3			3				3			3.1				
Sri Lanka	LKA	Income share held by fourth 20%	SI.DST.04TH.20																										21.8					21					21.1							20.4				20.5			21			20.5				20.3			20.8				
Sri Lanka	LKA	Domestic private health expenditure per capita (current US$)	SH.XPD.PVTD.PC.CD																																									20	19	20	19	24	26	30	37	51	57	62	66	64	73	73	80	83	82	84	82	78	82		
Sri Lanka	LKA	Out-of-pocket expenditure (% of current health expenditure)	SH.XPD.OOPC.CH.ZS																																									40.04	41.09	40.45	37.61	41.03	40.5	40.95	44.85	50.64	53.29	53.3	51.22	51.93	48.93	48.68	48.93	50.12	49.25	46.82	45.51	43.76	43.64		
Sri Lanka	LKA	Domestic general government health expenditure (% of GDP)	SH.XPD.GHED.GD.ZS																																									2.2	2.13	2.16	2.01	2.13	2.04	1.96	1.85	1.67	1.65	1.51	1.52	1.4	1.68	1.55	1.62	1.56	1.37	1.66	1.85	1.97	1.89		
Sri Lanka	LKA	External health expenditure (% of current health expenditure)	SH.XPD.EHEX.CH.ZS																																									0.91	0.72	0.2	1.06	0.51	0.84	2.48	1.11	0.86	1.21	1.16	0.51	0.38	0.65	1.21	1.37	0.87	2.94	1.49	1.34	1.7	4.33		
Sri Lanka	LKA	Newborns protected against tetanus (%)	SH.VAC.TTNS.ZS																					45	48	50	51	53	50	53	59	61	64	72	76	82	82	80	81	85	85	80	86	92	92	89	91	91	87	90	91	93	93	86	95	95	95	95	95	95	99	99	99	99	99	99	
Sri Lanka	LKA	UHC service coverage index	SH.UHC.SRVS.CV.XD																																									44					48					55					61		65		66		67		
Sri Lanka	LKA	Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%)	SH.UHC.NOP2.ZS																																				1.89										1.66	1.66			1.37			1.31				0.92							
Sri Lanka	LKA	Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%)	SH.UHC.FBP1.ZS																																				6.88										5.28	3.79			1.37			1.01				0.4							
Sri Lanka	LKA	"Prevalence of severe wasting, weight for height (% of children under 5)"	SH.SVR.WAST.ZS																												1.1						2.8							2.2							3.1		1.9			3				3.1							
Sri Lanka	LKA	Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e)	EN.GHG.CO2.IP.MT.CE.AR5											0.1887	0.2189	0.218	0.2378	0.264	0.2246	0.197	0.2098	0.3161	0.3591	0.3458	0.3824	0.536	0.3897	0.3647	0.3009	0.3134	0.346	0.3529	0.3351	0.3291	0.3528	0.3226	0.2805	0.5206	0.5121	0.5307	0.5557	0.5118	0.5718	0.5932	0.636	0.577	0.6375	0.6187	0.7758	0.8413	0.9038	0.8994	0.9237	0.7994	0.8913	0.8857	0.7702	0.7484	0.8866	1.0377	1.0832	1.0852	0.9104	0.9853	1.0982	1.0983	
Sri Lanka	LKA	Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e)	EN.GHG.CO2.AG.MT.CE.AR5											0.1732	0.1732	0.1732	0.1732	0.2455	0.1241	0.17	0.1801	0.2385	0.2247	0.2374	0.1933	0.1787	0.2026	0.2356	0.2329	0.229	0.2483	0.2698	0.2525	0.232	0.2483	0.2712	0.297	0.2964	0.2752	0.292	0.2736	0.3027	0.339	0.3328	0.3168	0.3253	0.2609	0.3445	0.2499	0.2671	0.2719	0.2774	0.286	0.3086	0.3555	0.3459	0.3546	0.3917	0.4535	0.3065	0.2552	0.2874	0.2263	0.357	0.3377	0.3208	
Sri Lanka	LKA	Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e)	EN.GHG.CH4.PI.MT.CE.AR5											0	0	0	0.0001	0	0	0	0	0	0.0001	0.0002	0.0003	0.0005	0.0009	0.0002	0	0	0.0005	0.0002	0	0	0.0002	0.0007	0.0003	0.0003	0.0002	0.0011	0.0014	0.0012	0.0015	0.0033	0.0031	0.0036	0.0041	0.0046	0.0049	0.0035	0.0043	0.0043	0.0049	0.0043	0.0052	0.0059	0.0033	0.0049	0.0041	0.0061	0.0067	0.0059	0.0078	0.0067	0.0064	0.0058	
Sri Lanka	LKA	Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e)	EN.GHG.CH4.FE.MT.CE.AR5											0.0124	0.0124	0.0144	0.0142	0.0123	0.0119	0.0118	0.012	0.0119	0.0114	0.0152	0.014	0.1204	0.1194	0.1023	0.0852	0.097	0.1081	0.0582	0.0647	0.0401	0.0448	0.0417	0.046	0.0587	0.0782	0.0996	0.0949	0.0832	0.0694	0.1588	0.1567	0.1471	0.1082	0.1412	0.1365	0.1205	0.1329	0.23	0.0562	0.1573	0.0448	0.0988	0.0992	0.1006	0.1024	0.1057	0.0526	0.0135	0.015	0.0141	0.0142	0.0143	
